,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,GNX,,A,"461,830",98.79%,,,,,,,,MejiroMcQueen,,A,"688,835",99.11%,,,,,,,,Icarussy,,A,"518,926",95.97%,,,,,,,,lolol233,,A,"607,512",97.33%,,,,,,,,Kuronora,,A,"501,469",99.10%,,,,,,,,qstronaut,,A,"685,911",98.51%,,,,,,,,spray-,,A,"459,755",96.65%,,,,,,,,Arz3,,A,"506,734",97.78%,,,,,,,,Homutan,,A,"576,126",97.91%,,,,,,,,Tsukime,,A,"652,748",97.73%,,,,,,,,scylla,,S,"751,222",98.57%,,,,,,,,Kehest,,A,"784,543",98.38%,,,,,,,,lolol233,HR,A,"607,316",97.87%,,,,,,,,5aiyku,HDHR,A,"446,174",96.79%,,,,,,,,Amuro,HR,A,"419,489",98.80%,,,,,,,,MyAimPeeps,NM,A,"392,732",98.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#10,,Türkiye,Raikouhou,,S,"998,134",99.94%,"2,497,387",UY,,,#10,,Türkiye,Raikouhou,,S,"1,002,327",99.82%,"3,520,267",UY,,,#10,,Romania,badeu,,S,"971,471",99.30%,"2,970,003",NZ,,,#10,,Indonesia,GNX,,S,"965,675",99.09%,"3,242,729",FI,,,#10,,France,Musty,,S,"977,355",99.42%,"2,868,927",IT,,,#10,,New Zealand,Kyujin,, S ,"989,808",98.04%,"3,252,778",RO,,,#10,,Thailand,chests,, S ,"938,394",96.52%,"2,501,089",AT,,,#10,,Japan,Homutan,,S,"971,219",98.47%,"3,041,928",SG,,,#10,,Türkiye,Raikouhou,,S,"1,064,803",99.04%,"3,153,320",UY,,,#10,,Norway,NINERIK,,S,"1,216,068",99.87%,"3,839,143",CN,,,#10,,Taiwan,willy0214,,S,"1,181,120",99.58%,"3,725,012",DK,,,#10,,Chile,Intercambing,,S,"1,185,070",99.47%,"3,870,757",ES,,,#10,,Sweden,scylla,HD, S ,"1,011,517",98.65%,"2,941,175",BR,,,#10,,Portugal,RafaMat,HD, S ,"980,400",99.64%,"3,453,908",UA,,,#10,,Chile,Intercambing,NM,S,"891,628",99.88%,"2,684,001",IT,,,#10,,Uruguay,PLOXARU,NM,A,"465,003",99.58%,"1,795,287",BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Shinkiro,,A,"543,600",99.30%,,,,,,,,gheanfoil,,S,"975,803",99.20%,,,,,,,,etn,,S,"785,719",98.53%,,,,,,,,MejiroMcQueen,,S,"855,877",97.24%,,,,,,,,calangi,,A,"711,551",98.36%,,,,,,,,ozbert,, S ,"981,896",97.87%,,,,,,,,Lesperry,,A,"709,680",97.08%,,,,,,,,RafuNa,,S,"780,497",99.04%,,,,,,,,Shinkiro,,A,"852,493",97.17%,,,,,,,,papercandle,,S,"1,208,956",99.60%,,,,,,,,Rizer,,S,"1,141,575",98.70%,,,,,,,,Hanayume,,S,"1,176,343",99.30%,,,,,,,,trumpatino69,NM,S,"778,327",98.40%,,,,,,,,Meower,NM,S,"971,245",99.17%,,,,,,,,alfiu,HD,A,"647,404",99.68%,,,,,,,,Rebo,NM,A,"464,930",99.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Orkay,,A,"519,360",99.15%,,,,,,,,LyeRR,,S,"960,525",98.71%,,,,,,,,origin_,,A,"673,596",97.84%,,,,,,,,Stixe,,S,"736,267",96.60%,,,,,,,,Hifkil,,A,"619,102",98.69%,,,,,,,,5aiyku,,A,"680,960",99.15%,,,,,,,,-Kedama,,A,"525,668",98.32%,,,,,,,,YMD,,A,"721,140",99.15%,,,,,,,,Orkay,,A,"848,876",97.78%,,,,,,,,Pinguinzi,,A,"796,256",98.52%,,,,,,,,Shirosora,,S,"703,731",96.69%,,,,,,,,xXChokgamerXx,,A,"816,853",97.68%,,,,,,,,Guyra_,HD,A,"695,801",96.44%,,,,,,,,uatzap,NM,A,"935,990",99.66%,,,,,,,,Lasseh,NM,A,"602,514",99.46%,,,,,,,,helvetia,NM,A,"464,396",99.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Ievi-,,A,"436,293",98.60%,,,,,,,,Clutch,,A,"581,612",98.09%,,,,,,,,Pregnancy,,A,"539,217",96.86%,,,,,,,,Thatnoobguy,,S,"684,910",96.03%,,,,,,,,Satsukiiii,,A,"560,919",99.23%,,,,,,,,Saiyku,,A,"600,114",97.97%,,,,,,,,miinr,,A,"327,347",96.29%,,,,,,,,Furamun,,A,"569,072",98.51%,,,,,,,,Clutch,,A,"387,148",95.47%,,,,,,,,Melvr,,A,"617,863",98.99%,,,,,,,,Flyer,,A,"698,586",97.25%,,,,,,,,alfiu,,A,"692,491",99.39%,,,,,,,,Andros,HR,A,"455,530",96.60%,,,,,,,,Big Yikes,HR,A,"566,273",98.19%,,,,,,,,siiphs,HDHR,A,"542,455",99.42%,,,,,,,,El Milanga,NM,A,"400,958",98.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#11,,Uruguay,PLOXARU,,A,"730,396",99.83%,"2,490,828",TR,,,#11,,Italy,MeOwz,,S,"997,068",99.69%,"3,515,835",CL,,,#11,,Taiwan,GAO HAO,,S,"943,509",98.36%,"2,868,918",VN,,,#11,,Norway,Melvr,,S,"912,565",97.54%,"3,234,423",CN,,,#11,,Austria,fedoragoose,,S,"973,071",99.32%,"2,852,226",NO,,,#11,,Denmark,Sobu-,, S ,"1,010,344",98.55%,"3,244,233",TW,,,#11,,Kazakhstan,Kamensh1k,, S ,"1,022,105",99.02%,"2,497,852",PE,,,#11,,France,Hifkil,,S,"1,049,571",98.79%,"3,023,871",CL,,,#11,,Brazil,Coreanmaluco,,S,"1,035,667",98.34%,"3,137,963",NL,,,#11,,Uruguay,Melxdy,,S,"1,196,130",99.27%,"3,833,220",BE,,,#11,,Philippines,Jitterish,,S,"1,125,837",98.23%,"3,723,143",SE,,,#11,,Uruguay,Melxdy,,S,"1,185,952",99.47%,"3,834,459",BE,,,#11,,Belgium,5joshi,HD,A,"860,465",98.32%,"2,857,347",UY,,,#11,,Romania,etn,HR,S,"1,061,898",99.10%,"3,413,831",NZ,,,#11,,Italy,Toukai Teiou,NM,A,"844,699",99.84%,"2,677,970",CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,El Milanga,,A,"635,958",99.42%,,,,,,,,Toukai Teiou,,S,"995,530",99.76%,,,,,,,,Flyer,,A,"695,290",96.05%,,,,,,,,YokesPai,,S,"906,142",97.36%,,,,,,,,z10a,,S,"773,933",99.59%,,,,,,,,iamVill,, S ,"944,670",96.67%,,,,,,,,3uma,,A,"548,980",96.65%,,,,,,,,Musty,,A,"736,920",99.29%,,,,,,,,shwq,,S,"825,708",97.02%,,,,,,,,El Milanga,,S,"1,193,526",99.14%,,,,,,,,Icarussy,,S,"1,099,103",97.50%,,,,,,,,helvetia,,S,"1,173,523",99.30%,,,,,,,,hexi,HR,A,"749,284",96.21%,,,,,,,,Kehest,NM,S,"994,796",99.86%,,,,,,,,MeOwz,NM,A,"748,347",99.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Rebo,,A,"596,256",99.50%,,,,,,,,Duke,,S,"983,252",99.33%,,,,,,,,willy0214,,S,"647,046",98.33%,,,,,,,,antonyw,,S,"771,967",99.07%,,,,,,,,tomadoi,,A,"571,868",97.92%,,,,,,,,autofister,,A,"807,774",97.31%,,,,,,,,Ternafis,,A,"495,532",98.54%,,,,,,,,calangi,,A,"677,485",98.99%,,,,,,,,Nyash,,S,"691,476",97.89%,,,,,,,,helvetia,,A,"798,549",99.57%,,,,,,,,zonelouise,,S,"780,114",99.21%,,,,,,,,Rebo,,A,"755,554",98.88%,,,,,,,,Hanori,NM,A,"631,938",96.27%,,,,,,,,AlexBelea,NM,A,"682,707",99.76%,,,,,,,,kusuriya,HR,A,"559,989",98.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Melxdy,,A,"528,218",99.47%,,,,,,,,-NyX,,A,"539,985",97.03%,,,,,,,,Ruyaya,,A,"583,073",97.22%,,,,,,,,NINERIK,,A,"643,749",98.20%,,,,,,,,Teppi,,A,"533,354",98.86%,,,,,,,,thebeastjona,,A,"481,445",97.38%,,,,,,,,shiyumi,,A,"431,235",98.00%,,,,,,,,fiaee,,A,"559,895",98.68%,,,,,,,,-izzy,,S,"585,112",97.60%,,,,,,,,Rebo,,A,"645,015",98.24%,,,,,,,,NathanRam1918,,A,"718,089",94.69%,,,,,,,,El Milanga,,A,"719,430",97.66%,,,,,,,,Mornis,NM,A,"615,660",97.25%,,,,,,,,origin_,HD,A,"674,430",98.91%,,,,,,,,-NyX,HD,A,"524,935",99.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#12,,Philippines,NathanRam1918,,A,"759,853",98.69%,"2,473,984",BR,,,#12,,Norway,NINERIK,,S,"1,006,205",99.94%,"3,512,780",CN,,,#12,,Argentina,jackzebra,,S,"893,194",99.59%,"2,832,169",UY,,,#12,,Chile,alfiu,,S,"975,228",99.34%,"3,233,499",ES,,,#12,,Netherlands,John ethken,,S,"969,093",99.23%,"2,796,952",SE,,,#12,,Sweden,Lightningfox,, S ,"956,611",96.84%,"3,219,713",BR,,,#12,,Taiwan,Ruyaya,, S ,"989,030",98.09%,"2,486,899",VN,,,#12,,Taiwan,Shirosora,,A,"910,792",97.61%,"2,976,186",VN,,,#12,,Netherlands,John ethken,,S,"1,002,144",97.47%,"3,137,592",SE,,,#12,,Malaysia,Rampax,,S,"1,185,447",99.20%,"3,773,461",VN,,,#12,,Uruguay,helvetia,,S,"1,137,984",98.59%,"3,662,025",TR,,,#12,,Türkiye,Raikouhou,,S,"1,199,184",99.82%,"3,832,578",AR,,,#12,,Thailand,Arz3,NM,S,"832,253",96.60%,"2,820,361",AT,,,#12,,Türkiye,Raikouhou,HR,S,"1,089,095",99.72%,"3,359,272",UY,,,#12,,Chile,siiphs,HDHR, S ,"762,896",99.57%,"2,547,175",FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Icarussy,,A,"701,772",99.48%,,,,,,,,papercandle,,S,"987,058",99.39%,,,,,,,,smashcae,,S,"889,388",96.73%,,,,,,,,Lasseh,,S,"851,589",95.62%,,,,,,,,perthed again,,A,"779,253",98.40%,,,,,,,,Fejlan,, S ,"829,130",97.20%,,,,,,,,Flyer,,A,"645,583",99.22%,,,,,,,,willy0214,,A,"874,599",97.66%,,,,,,,,Wind Tales,,S,"950,840",95.82%,,,,,,,,n0 head,,S,"1,155,809",98.54%,,,,,,,,Melxdy,,S,"1,109,795",97.75%,,,,,,,,Shinkiro,,S,"1,165,643",99.04%,,,,,,,,Lesperry,NM,A,"773,347",98.54%,,,,,,,,gheanfoil,NM,S,"977,260",99.45%,,,,,,,,Intercambing,NM,A,"738,628",99.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,perhap,,A,"526,209",98.79%,,,,,,,,Pinguinzi,,A,"919,170",99.10%,,,,,,,,Bomilk,,A,"580,073",98.02%,,,,,,,,Intercambing,,S,"758,011",98.43%,,,,,,,,John Zenith,,A,"589,959",98.79%,,,,,,,,scylla,,A,"829,085",99.45%,,,,,,,,GAO HAO,,A,"503,638",98.32%,,,,,,,,Ruyaya,,A,"633,614",97.88%,,,,,,,,John Zenith,,A,"618,163",95.60%,,,,,,,,Harumi Ena,,A,"775,766",99.00%,,,,,,,,PLOXARU,,S,"748,646",98.48%,,,,,,,,Orkay,,A,"832,988",98.73%,,,,,,,,chests,HR,B,"610,608",92.65%,,,,,,,,Shinkiro,HD,A,"855,294",99.38%,,,,,,,,alfiu,HD,A,"648,678",99.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,LordGabriel,,A,"486,150",99.10%,,,,,,,,Melvr,,A,"600,347",95.35%,,,,,,,,Penguo,,A,"469,514",96.01%,,,,,,,,siiphs,,A,"648,671",97.10%,,,,,,,,Dolter,,A,"458,647",97.63%,,,,,,,,Guyra_,, S ,"604,887",95.97%,,,,,,,,Spinesnight,,A,"348,648",94.65%,,,,,,,,GAO HAO,,A,"557,181",96.54%,,,,,,,,Burning John,,A,"566,445",96.88%,,,,,,,,AHotDawg,,A,"656,439",95.24%,,,,,,,,daanit,,A,"665,600",96.35%,,,,,,,,Clutch,,A,"634,763",97.85%,,,,,,,,-Kedama,HD,A,"604,153",96.91%,,,,,,,,Clutch,NM,A,"437,623",97.55%,,,,,,,,xXChokgamerXx,NM,A,"396,973",98.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#13,,Austria,Akuma no Tenshi,,A,"802,240",99.33%,"2,389,869",TH,,,#13,,Philippines,zonelouise,,S,"994,301",99.63%,"3,493,632",BR,,,#13,,Philippines,NathanRam1918,,S,"920,285",97.71%,"2,818,364",BR,,,#13,,Philippines,ZaNy_,,S,"970,048",99.27%,"3,215,043",BR,,,#13,,Spain,towny1,,S,"834,864",96.78%,"2,790,332",CL,,,#13,,Spain,ESCRUPULILLO,, S ,"1,047,038",99.66%,"3,193,271",CL,,,#13,,Finland,AllyrD,,A,"730,464",98.98%,"2,467,066",ID,,,#13,,Vietnam,baoo,,S,"1,010,191",97.55%,"2,872,032",TW,,,#13,,Netherlands,Wind Tales,,S,"1,006,906",97.65%,"3,119,736",BR,,,#13,,Taiwan,Flyer,,A,"1,170,427",99.12%,"3,709,309",MY,,,#13,,Norway,NINERIK,,S,"1,188,823",99.74%,"3,660,165",CN,,,#13,,New Zealand,ozbert,,S,"1,150,157",98.60%,"3,798,251",RO,,,#13,,Greece,-Puyu,NM,S,"969,329",99.10%,"2,800,086",HK,,,#13,,Uruguay,Rebo,HD, S ,"1,044,364",99.59%,"3,339,879",TR,,,#13,,Belgium,Hanori,HD, S ,"1,025,047",99.05%,"2,493,274",AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,tomadoi,,A,"579,430",99.35%,,,,,,,,Icarussy,,S,"977,309",99.14%,,,,,,,,Icarussy,,A,"725,135",94.38%,,,,,,,,NathanRam1918,,S,"945,658",98.54%,,,,,,,,marbl,,A,"801,781",98.74%,,,,,,,,A L E P H,,A,"996,861",98.51%,,,,,,,,savilju,,A,"607,572",97.30%,,,,,,,,def,,A,"767,233",99.26%,,,,,,,,Burning John,,A,"867,855",97.60%,,,,,,,,willy0214,,A,"1,024,540",99.73%,,,,,,,,papercandle,,S,"1,174,300",99.43%,,,,,,,,Kyujin,,S,"1,134,631",98.14%,,,,,,,,Nekkid,HDHR,A,"864,463",98.48%,,,,,,,,PLOXARU,HR,S,"999,059",98.12%,,,,,,,,[ Unmei ],NM,A,"527,288",99.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,fedoragoose,,A,"539,484",99.21%,,,,,,,,Jitterish,,A,"841,569",97.40%,,,,,,,,ZaNy_,,A,"646,085",98.94%,,,,,,,,Icarussy,,S,"666,666",97.40%,,,,,,,,BabyScylla,,A,"618,819",97.51%,,,,,,,,BabyScylla,,A,"659,902",98.68%,,,,,,,,Kalanluu,,A,"585,468",97.76%,,,,,,,,_Casiofx580vnx,,A,"626,130",96.82%,,,,,,,,John Zenith,,A,"724,293",95.51%,,,,,,,,Shirosora,,A,"796,688",99.44%,,,,,,,,Pinguinzi,,S,"720,030",96.04%,,,,,,,,5aiyku,,A,"758,537",98.73%,,,,,,,,JackPaX,HD,A,"543,076",97.42%,,,,,,,,helvetia,NM,A,"676,236",99.59%,,,,,,,,hexi,HR,A,"502,662",99.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,z9a,,A,"468,715",98.39%,,,,,,,,Rammu,,A,"680,453",98.96%,,,,,,,,Jitterish,,A,"526,859",94.84%,,,,,,,,perhap,,A,"632,671",96.44%,,,,,,,,junamat,,A,"534,868",98.02%,,,,,,,,Palodex,,A,"489,470",96.50%,,,,,,,,Isak-,,A,"543,562",98.32%,,,,,,,,Another Guy,,A,"468,478",98.07%,,,,,,,,John ethken,,A,"520,682",97.63%,,,,,,,,Rizer,,A,"717,654",99.50%,,,,,,,,Melvr,,B,"577,012",92.53%,,,,,,,,Saiyku,,S,"754,926",97.77%,,,,,,,,MyAimPeeps,NM,A,"423,218",97.00%,,,,,,,,LittleFede,NM,S,"620,220",99.62%,,,,,,,,5joshi,HD,A,"438,277",99.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#14,,Denmark,iamVill,,A,"865,916",98.45%,"2,185,186",VN,,,#14,,Japan,hosesan1020,,S,"991,980",99.57%,"3,468,175",SG,,,#14,,Chile,Intercambing,,S,"949,429",98.61%,"2,807,940",ES,,,#14,,Philippines,ZaNy_,,S,"957,399",98.81%,"3,081,756",NL,,,#14,,Belgium,Mornis,,S,"945,920",98.55%,"2,786,920",AR,,,#14,,Philippines,Rammu,, S ,"1,006,637",98.51%,"3,188,120",NL,,,#14,,Sweden,scylla,, S ,"1,040,020",99.48%,"2,452,730",BR,,,#14,,Italy,kusuriya,,A,"979,695",99.25%,"2,780,610",FR,,,#14,,Brazil,shwq,,S,"983,875",96.60%,"3,091,793",SE,,,#14,,Thailand,-Kedama,,S,"1,205,739",99.60%,"3,653,548",NO,,,#14,,China,lolol233,,S,"1,111,883",97.97%,"3,650,510",TH,,,#14,,Taiwan,willy0214,,S,"1,190,816",99.65%,"3,767,927",MY,,,#14,,Finland,Kalanluu,HD,A,"921,205",98.54%,"2,734,518",NZ,,,#14,,Netherlands,Wind Tales,HD, S ,"1,018,817",98.97%,"3,264,873",BR,,,#14,,Spain,BabyScylla,HDHR,A,"623,703",98.71%,"2,327,683",FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Sobu-,,A,"591,977",98.95%,,,,,,,,Aotoleen,,S,"934,216",97.92%,,,,,,,,siiphs,,A,"722,438",96.64%,,,,,,,,NathanRam1918,,S,"943,829",98.52%,,,,,,,,hexi,,A,"710,454",99.08%,,,,,,,,NathanRam1918,, S ,"977,326",98.78%,,,,,,,,Guyra_,,A,"525,280",97.82%,,,,,,,,Duke,,A,"708,303",98.82%,,,,,,,,Coreanmaluco,,S,"788,542",98.15%,,,,,,,,Lesperry,,A,"961,869",98.23%,,,,,,,,Ledeau_Fox,,S,"1,052,281",96.25%,,,,,,,,GAO HAO,,S,"1,131,335",98.25%,,,,,,,,Isak-,NM,S,"759,035",97.73%,,,,,,,,John ethken,NM,S,"994,281",99.86%,,,,,,,,towny1,NM,A,"614,622",99.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,autofister,,A,"367,616",98.76%,,,,,,,,Furamun,,S,"898,998",97.84%,,,,,,,,NO37,,A,"716,015",99.61%,,,,,,,,perhap,,A,"631,477",97.04%,,,,,,,,MRB,,S,"666,418",98.16%,,,,,,,,Icarussy,, S ,"617,024",97.50%,,,,,,,,Fejlan,,A,"482,819",98.04%,,,,,,,,Toukai Teiou,,A,"674,759",98.85%,,,,,,,,Nyash,,S,"730,341",97.78%,,,,,,,,Arz3,,A,"776,143",99.10%,,,,,,,,z980838928,,A,"774,890",98.10%,,,,,,,,Rizer,,A,"776,768",99.43%,,,,,,,,Mike Tyson,NM,A,"614,071",98.40%,,,,,,,,John Zenith,NM,A,"677,138",98.95%,,,,,,,,[dekori],NM,A,"572,072",99.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,thebeastjona,,A,"359,677",98.48%,,,,,,,,haga1115,,S,"642,981",99.49%,,,,,,,,alfiu,,A,"420,058",97.20%,,,,,,,,Icarussy,,A,"549,051",95.83%,,,,,,,,Hanori,,A,"464,128",98.06%,,,,,,,,ZaNy_,,A,"587,133",98.34%,,,,,,,,Lightningfox,,A,"404,611",95.50%,,,,,,,,MeOwz,,A,"417,853",97.89%,,,,,,,,-izzy,,A,"589,035",96.91%,,,,,,,,Hinamon,,A,"709,797",98.77%,,,,,,,,lolol235,,S,"711,456",97.34%,,,,,,,,Flyer,,A,"669,008",98.73%,,,,,,,,Amasetic,HR,A,"440,207",95.90%,,,,,,,,perthed again,HR,A,"574,637",98.16%,,,,,,,,A L E P H,HD,A,"517,286",98.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#15,,Thailand,Arz3,,A,"772,431",99.41%,"2,119,015",NO,,,#15,,Norway,NINERIK,,S,"999,523",99.82%,"3,459,642",AT,,,#15,,Norway,antonyw,,S,"960,684",99.02%,"2,704,864",CN,,,#15,,New Zealand,Kyujin,,S,"946,419",98.45%,"3,068,483",RO,,,#15,,Romania,etn,,S,"964,161",99.13%,"2,732,027",ID,,,#15,,Ukraine,dench,, S ,"1,018,014",98.78%,"3,155,942",PT,,,#15,,Austria,Teppi Fangirl,, S ,"1,039,584",99.48%,"2,439,875",TH,,,#15,,Türkiye,Raikouhou,,S,"1,068,292",99.12%,"2,776,896",BE,,,#15,,Norway,NINERIK,,S,"1,022,687",97.97%,"3,087,994",CN,,,#15,,Belgium,Hanori,,A,"1,103,156",98.37%,"3,562,796",UY,,,#15,,Philippines,zonelouise,,S,"1,134,000",98.48%,"3,621,400",NL,,,#15,,China,Crystal,,S,"1,166,744",99.04%,"3,755,620",AT,,,#15,,Peru,[MG]Arnold24x24,HD,A,"1,025,709",99.16%,"2,713,416",UA,,,#15,,Finland,Amasetic,NM,S,"985,315",99.59%,"3,242,000",NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,chests,,A,"497,742",99.39%,,,,,,,,Melvr,,A,"938,178",98.39%,,,,,,,,YokesPai,,S,"934,377",98.17%,,,,,,,,5aiyku,,S,"930,687",98.08%,,,,,,,,badeu,,A,"695,882",99.10%,,,,,,,,EPEMA,, S ,"936,973",96.50%,,,,,,,,fedoragoose,,A,"614,602",97.74%,,,,,,,,Shinkiro,,A,"707,734",98.92%,,,,,,,,papercandle,,S,"759,299",98.67%,,,,,,,,hexi,,A,"1,053,924",99.77%,,,,,,,,Icarussy,,S,"1,039,190",96.59%,,,,,,,,lolol235,,A,"1,151,850",98.90%,,,,,,,,MiguisXD,NM,A,"713,177",96.46%,,,,,,,,vaadin peukkua,NM,S,"984,674",99.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Lesperry,,A,"473,223",98.77%,,,,,,,,papercandle,,A,"877,761",98.04%,,,,,,,,Melvr,,A,"427,729",94.74%,,,,,,,,Saiyku,,A,"736,831",96.85%,,,,,,,,AlexBelea,,A,"687,254",98.60%,,,,,,,,baIner,,A,"650,438",97.78%,,,,,,,,tomadoi,,A,"476,750",96.54%,,,,,,,,Ievi-,,A,"559,408",98.33%,,,,,,,,Melvr,,A,"678,971",97.82%,,,,,,,,[ Unmei ],,A,"703,596",98.37%,,,,,,,,NathanRam1918,,S,"984,997",94.41%,,,,,,,,lolol233,,A,"869,703",99.34%,,,,,,,,SapeSape,HR,A,"530,080",95.71%,,,,,,,,Isak-,HD,A,"815,250",98.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Hinamon,,A,"375,619",98.94%,,,,,,,,HUNDUR,,S,"644,180",97.67%,,,,,,,,NINERIK,,A,"382,074",97.84%,,,,,,,,ozbert,,A,"454,546",93.41%,,,,,,,,Kehest,,A,"384,730",97.36%,,,,,,,,POMAH,, S ,"550,517",98.25%,,,,,,,,Teppi,,A,"308,939",95.00%,,,,,,,,gheanfoil,,A,"441,462",98.41%,,,,,,,,YokesPai,,A,"627,037",95.86%,,,,,,,,Mornis,,A,"702,120",99.34%,,,,,,,,Jitterish,,S,"463,213",95.60%,,,,,,,,Ledeau_Fox,,A,"567,323",95.64%,,,,,,,,P r a h,NM,A,"444,450",95.93%,,,,,,,,Xepei,HR,A,"456,761",95.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
