username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
5joshi,,,34.95,,48.25,25.0,0.8688,0.9393,33.87,True,41.5,1,168.0,"5joshi scores 33.87 with recent tournament form 48.2, bancho score 34.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Mornis,,,39.9,,46.1,25.0,0.8688,0.9393,33.79,True,41.4,1,168.0,"Mornis scores 33.79 with recent tournament form 46.1, bancho score 39.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
PoYuTo,,,26.83,,52.7,25.0,0.8688,0.9168,33.64,True,42.23,1,321.0,"PoYuTo scores 33.64 with recent tournament form 52.7, bancho score 26.8, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
n0 head,,,39.76,,45.74,25.0,0.8688,0.9409,33.64,True,41.15,1,161.0,"n0 head scores 33.64 with recent tournament form 45.7, bancho score 39.8, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
-Din-,,,50.49,,45.1,25.0,0.85,0.9097,33.53,True,43.36,0,420.0,"-Din- scores 33.53 with bancho score 50.5, recent tournament form 45.1, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
my angel amuro,,,37.04,,48.5,25.0,0.8688,0.9154,33.53,True,42.16,1,337.0,"my angel amuro scores 33.53 with recent tournament form 48.5, bancho score 37.0, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
bsm,,,51.94,,44.18,25.0,0.85,0.9096,33.37,True,43.15,0,421.0,"bsm scores 33.37 with bancho score 51.9, recent tournament form 44.2, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
aimbotcone,,,72.77,,31.65,25.0,0.8688,0.9457,33.37,True,40.61,1,141.0,"aimbotcone scores 33.37 with bancho score 72.8, recent tournament form 31.6, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
Kyulke,,,32.62,,51.93,25.0,0.85,0.9083,33.33,True,43.17,0,449.0,"Kyulke scores 33.33 with recent tournament form 51.9, bancho score 32.6, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Behwall,,,24.23,,53.06,25.0,0.8688,0.9173,33.33,True,41.82,1,316.0,"Behwall scores 33.33 with recent tournament form 53.1, consistency score 25.0, bancho score 24.2; reliability 0.869, activity 0.917, provisional",{}
tayko,,,44.84,,42.91,25.0,0.8688,0.9425,33.3,True,40.66,1,154.0,"tayko scores 33.30 with bancho score 44.8, recent tournament form 42.9, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
Burning John,,,35.03,,28.03,89.41,0.9062,0.9409,33.28,False,39.03,3,161.0,"Burning John scores 33.28 with consistency score 89.4, bancho score 35.0, recent tournament form 28.0; reliability 0.906, activity 0.941",{}
Furamun,,,40.84,,44.47,25.0,0.8688,0.9423,33.27,True,40.64,1,155.0,"Furamun scores 33.27 with recent tournament form 44.5, bancho score 40.8, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
-Wum-,,,39.12,,48.93,25.0,0.85,0.9089,33.16,True,42.93,0,435.0,"-Wum- scores 33.16 with recent tournament form 48.9, bancho score 39.1, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
El Milanga,,,38.16,,45.34,25.0,0.8688,0.9393,33.06,True,40.52,1,168.0,"El Milanga scores 33.06 with recent tournament form 45.3, bancho score 38.2, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
KonKonKinakoN,,,35.78,,48.0,25.0,0.8688,0.9154,33.05,True,41.55,1,337.0,"KonKonKinakoN scores 33.05 with recent tournament form 48.0, bancho score 35.8, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
970,,,24.59,,52.31,25.0,0.8688,0.9167,33.01,True,41.45,1,322.0,"970 scores 33.01 with recent tournament form 52.3, consistency score 25.0, bancho score 24.6; reliability 0.869, activity 0.917, provisional",{}
hayley,,,26.69,,51.44,25.0,0.8688,0.9166,33.0,True,41.43,1,323.0,"hayley scores 33.00 with recent tournament form 51.4, bancho score 26.7, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
shdewz,,,33.37,,50.85,25.0,0.85,0.9086,32.97,True,42.7,0,441.0,"shdewz scores 32.97 with recent tournament form 50.9, bancho score 33.4, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
juujep,,,28.68,,52.72,25.0,0.85,0.908,32.95,True,42.69,0,454.0,"juujep scores 32.95 with recent tournament form 52.7, bancho score 28.7, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Uzumaki,,,35.25,,47.73,25.0,0.8688,0.9181,32.91,True,41.26,1,308.0,"Uzumaki scores 32.91 with recent tournament form 47.7, bancho score 35.2, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
Tutel,,,51.77,,39.44,25.0,0.8688,0.9409,32.89,True,40.24,1,161.0,"Tutel scores 32.89 with bancho score 51.8, recent tournament form 39.4, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
AHotDawg,,,30.52,,28.32,97.83,0.8875,0.9409,32.89,True,39.39,2,161.0,"AHotDawg scores 32.89 with consistency score 97.8, bancho score 30.5, recent tournament form 28.3; reliability 0.887, activity 0.941, provisional",{}
iamVill,,,35.01,,46.08,25.0,0.8688,0.9389,32.79,True,40.2,1,170.0,"iamVill scores 32.79 with recent tournament form 46.1, bancho score 35.0, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
gilgamesh815,,,20.49,,33.96,96.43,0.8875,0.9194,32.77,True,40.16,2,295.0,"gilgamesh815 scores 32.77 with consistency score 96.4, recent tournament form 34.0, bancho score 20.5; reliability 0.887, activity 0.919, provisional",{}
Alice Carroll,,,40.88,,23.49,99.52,0.8875,0.9409,32.75,True,39.22,2,161.0,"Alice Carroll scores 32.75 with consistency score 99.5, bancho score 40.9, recent tournament form 23.5; reliability 0.887, activity 0.941, provisional",{}
Draxarta,,,18.91,,54.0,25.0,0.8688,0.9166,32.73,True,41.1,1,323.0,"Draxarta scores 32.73 with recent tournament form 54.0, consistency score 25.0, bancho score 18.9; reliability 0.869, activity 0.917, provisional",{}
Vagabond,,,45.58,,43.13,25.0,0.8688,0.9187,32.71,True,40.98,1,302.0,"Vagabond scores 32.71 with bancho score 45.6, recent tournament form 43.1, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Seiong,,,49.27,,40.07,25.0,0.8688,0.9409,32.71,True,40.02,1,161.0,"Seiong scores 32.71 with bancho score 49.3, recent tournament form 40.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
gheanfoil,,,46.56,,40.91,25.0,0.8688,0.9423,32.64,True,39.87,1,155.0,"gheanfoil scores 32.64 with bancho score 46.6, recent tournament form 40.9, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Dr Skill Issue,,,24.7,,51.48,25.0,0.8688,0.916,32.61,True,40.98,1,330.0,"Dr Skill Issue scores 32.61 with recent tournament form 51.5, consistency score 25.0, bancho score 24.7; reliability 0.869, activity 0.916, provisional",{}
synoxa,,,57.46,,37.98,25.0,0.8688,0.921,32.59,True,40.74,1,281.0,"synoxa scores 32.59 with bancho score 57.5, recent tournament form 38.0, consistency score 25.0; reliability 0.869, activity 0.921, provisional",{}
SinqHD,,,39.7,,45.42,25.0,0.8688,0.916,32.58,True,40.94,1,330.0,"SinqHD scores 32.58 with recent tournament form 45.4, bancho score 39.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Hinamon,,,46.82,,40.67,25.0,0.8688,0.9409,32.52,True,39.79,1,161.0,"Hinamon scores 32.52 with bancho score 46.8, recent tournament form 40.7, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Bomilk,,,46.65,,40.73,25.0,0.8688,0.9409,32.52,True,39.78,1,161.0,"Bomilk scores 32.52 with bancho score 46.7, recent tournament form 40.7, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
vetoed,,,36.16,,48.58,25.0,0.85,0.909,32.45,True,42.0,0,434.0,"vetoed scores 32.45 with recent tournament form 48.6, bancho score 36.2, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
supergirl,,,29.73,,29.04,92.61,0.8875,0.9409,32.43,True,38.84,2,161.0,"supergirl scores 32.43 with consistency score 92.6, bancho score 29.7, recent tournament form 29.0; reliability 0.887, activity 0.941, provisional",{}
apisedo,,,36.4,,48.4,25.0,0.85,0.9086,32.4,True,41.95,0,442.0,"apisedo scores 32.40 with recent tournament form 48.4, bancho score 36.4, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
tfge,,,32.7,,47.58,25.0,0.8688,0.9194,32.39,True,40.55,1,295.0,"tfge scores 32.39 with recent tournament form 47.6, bancho score 32.7, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
GabberSS,,,28.12,,49.54,25.0,0.8688,0.9159,32.33,True,40.63,1,331.0,"GabberSS scores 32.33 with recent tournament form 49.5, bancho score 28.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Homutan,,,51.03,,38.49,25.0,0.8688,0.9423,32.33,True,39.49,1,155.0,"Homutan scores 32.33 with bancho score 51.0, recent tournament form 38.5, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Gonzah,,,52.69,,37.68,25.0,0.8688,0.9439,32.31,True,39.4,1,148.0,"Gonzah scores 32.31 with bancho score 52.7, recent tournament form 37.7, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
dasdwqdf,,,41.18,,46.22,25.0,0.85,0.9096,32.3,True,41.78,0,421.0,"dasdwqdf scores 32.30 with recent tournament form 46.2, bancho score 41.2, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
flyond,,,26.53,,48.37,25.0,0.8688,0.9393,32.26,True,39.54,1,168.0,"flyond scores 32.26 with recent tournament form 48.4, bancho score 26.5, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Chibi Maruko,,,28.56,,27.93,97.3,0.8875,0.9409,32.23,True,38.59,2,161.0,"Chibi Maruko scores 32.23 with consistency score 97.3, bancho score 28.6, recent tournament form 27.9; reliability 0.887, activity 0.941, provisional",{}
FAW,,,25.02,,33.22,81.16,0.8875,0.9423,32.19,True,38.5,2,155.0,"FAW scores 32.19 with consistency score 81.2, recent tournament form 33.2, bancho score 25.0; reliability 0.887, activity 0.942, provisional",{}
viciobylike,,,46.86,,39.94,25.0,0.8688,0.9409,32.17,True,39.35,1,161.0,"viciobylike scores 32.17 with bancho score 46.9, recent tournament form 39.9, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
ChaiPhukChep,,,42.36,,41.64,25.0,0.8688,0.9409,32.12,True,39.29,1,161.0,"ChaiPhukChep scores 32.12 with bancho score 42.4, recent tournament form 41.6, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
haga1115,,,50.12,,38.25,25.0,0.8688,0.9423,32.03,True,39.12,1,155.0,"haga1115 scores 32.03 with bancho score 50.1, recent tournament form 38.2, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
NashiKari,,,33.31,,46.77,25.0,0.8688,0.9161,32.0,True,40.21,1,329.0,"NashiKari scores 32.00 with recent tournament form 46.8, bancho score 33.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
ozy,,,47.98,,42.63,25.0,0.85,0.9097,31.9,True,41.26,0,420.0,"ozy scores 31.90 with bancho score 48.0, recent tournament form 42.6, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
KRZY,,,28.91,,48.23,25.0,0.8688,0.9173,31.9,True,40.03,1,316.0,"KRZY scores 31.90 with recent tournament form 48.2, bancho score 28.9, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Lunasa,,,42.03,,41.3,25.0,0.8688,0.9409,31.89,True,39.01,1,161.0,"Lunasa scores 31.89 with bancho score 42.0, recent tournament form 41.3, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
baoo,,,38.71,,42.67,25.0,0.8688,0.9389,31.84,True,39.03,1,170.0,"baoo scores 31.84 with recent tournament form 42.7, bancho score 38.7, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
hifu,,,34.72,,45.59,25.0,0.8688,0.9154,31.68,True,39.83,1,337.0,"hifu scores 31.68 with recent tournament form 45.6, bancho score 34.7, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
Oscar con boina,,,50.69,,41.07,25.0,0.85,0.9093,31.66,True,40.97,0,427.0,"Oscar con boina scores 31.66 with bancho score 50.7, recent tournament form 41.1, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
BELLOFIGO,,,40.28,,41.67,25.0,0.8688,0.9378,31.62,True,38.81,1,175.0,"BELLOFIGO scores 31.62 with recent tournament form 41.7, bancho score 40.3, consistency score 25.0; reliability 0.869, activity 0.938, provisional",{}
danialinoo,,,39.49,,41.7,25.0,0.8688,0.9409,31.58,True,38.63,1,161.0,"danialinoo scores 31.58 with recent tournament form 41.7, bancho score 39.5, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
towny1,,,44.31,,39.57,25.0,0.8688,0.942,31.52,True,38.51,1,156.0,"towny1 scores 31.52 with bancho score 44.3, recent tournament form 39.6, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
[dekori],,,39.45,,41.41,25.0,0.8688,0.942,31.47,True,38.45,1,156.0,"[dekori] scores 31.47 with recent tournament form 41.4, bancho score 39.5, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Meower,,,38.61,,41.9,25.0,0.8688,0.9391,31.45,True,38.54,1,169.0,"Meower scores 31.45 with recent tournament form 41.9, bancho score 38.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
asta is cute,,,34.41,,45.01,25.0,0.8688,0.916,31.36,True,39.41,1,330.0,"asta is cute scores 31.36 with recent tournament form 45.0, bancho score 34.4, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
[ Couch ],,,28.73,,46.93,25.0,0.8688,0.9174,31.24,True,39.19,1,315.0,"[ Couch ] scores 31.24 with recent tournament form 46.9, bancho score 28.7, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
shadevr,,,23.3,,49.05,25.0,0.8688,0.9166,31.19,True,39.16,1,323.0,"shadevr scores 31.19 with recent tournament form 49.0, consistency score 25.0, bancho score 23.3; reliability 0.869, activity 0.917, provisional",{}
Endless Tilt,,,32.76,,45.28,25.0,0.8688,0.916,31.17,True,39.17,1,330.0,"Endless Tilt scores 31.17 with recent tournament form 45.3, bancho score 32.8, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
stllok,,,20.47,,50.0,25.0,0.8688,0.918,31.15,True,39.05,1,309.0,"stllok scores 31.15 with recent tournament form 50.0, consistency score 25.0, bancho score 20.5; reliability 0.869, activity 0.918, provisional",{}
227,,,32.73,,47.06,25.0,0.85,0.9083,31.07,True,40.24,0,449.0,"227 scores 31.07 with recent tournament form 47.1, bancho score 32.7, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
Marjus,,,43.16,,42.72,25.0,0.85,0.9083,30.99,True,40.14,0,447.0,"Marjus scores 30.99 with bancho score 43.2, recent tournament form 42.7, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
-NyX,,,37.75,,41.09,25.0,0.8688,0.9407,30.93,True,37.84,1,162.0,"-NyX scores 30.93 with recent tournament form 41.1, bancho score 37.8, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
KEKW_,,,34.93,,43.83,25.0,0.8688,0.916,30.89,True,38.82,1,330.0,"KEKW_ scores 30.89 with recent tournament form 43.8, bancho score 34.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Hecatia,,,25.58,,47.52,25.0,0.8688,0.9161,30.87,True,38.79,1,329.0,"Hecatia scores 30.87 with recent tournament form 47.5, bancho score 25.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
dragonsaga,,,23.2,,48.41,25.0,0.8688,0.9158,30.83,True,38.75,1,332.0,"dragonsaga scores 30.83 with recent tournament form 48.4, consistency score 25.0, bancho score 23.2; reliability 0.869, activity 0.916, provisional",{}
Kotsik,,,51.63,,35.22,25.0,0.8688,0.9393,30.73,True,37.65,1,168.0,"Kotsik scores 30.73 with bancho score 51.6, recent tournament form 35.2, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
soik,,,32.1,,44.28,25.0,0.8688,0.9174,30.61,True,38.41,1,315.0,"soik scores 30.61 with recent tournament form 44.3, bancho score 32.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Hibiki,,,33.26,,42.05,25.0,0.8688,0.9393,30.47,True,37.34,1,168.0,"Hibiki scores 30.47 with recent tournament form 42.0, bancho score 33.3, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Crestive,,,42.5,,39.68,25.0,0.8688,0.9194,30.46,True,38.14,1,295.0,"Crestive scores 30.46 with bancho score 42.5, recent tournament form 39.7, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Read Horimiya,,,29.27,,44.98,25.0,0.8688,0.9161,30.36,True,38.15,1,329.0,"Read Horimiya scores 30.36 with recent tournament form 45.0, bancho score 29.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Gambler,,,26.36,,45.99,25.0,0.8688,0.9173,30.32,True,38.05,1,316.0,"Gambler scores 30.32 with recent tournament form 46.0, bancho score 26.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
alimentaire,,,41.45,,41.84,25.0,0.85,0.9097,30.31,True,39.19,0,420.0,"alimentaire scores 30.31 with recent tournament form 41.8, bancho score 41.5, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Thuya,,,41.63,,41.74,25.0,0.85,0.9093,30.28,True,39.18,0,428.0,"Thuya scores 30.28 with recent tournament form 41.7, bancho score 41.6, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
HandsomeMe,,,38.39,,42.96,25.0,0.85,0.9097,30.26,True,39.13,0,420.0,"HandsomeMe scores 30.26 with recent tournament form 43.0, bancho score 38.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
MyAimPeeps,,,33.7,,41.42,25.0,0.8688,0.9393,30.24,True,37.06,1,168.0,"MyAimPeeps scores 30.24 with recent tournament form 41.4, bancho score 33.7, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Kuronora,,,35.42,,40.59,25.0,0.8688,0.9391,30.17,True,36.97,1,169.0,"Kuronora scores 30.17 with recent tournament form 40.6, bancho score 35.4, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
GodRoPoNiKa,,,51.37,,35.46,25.0,0.8688,0.9187,30.12,True,37.73,1,302.0,"GodRoPoNiKa scores 30.12 with bancho score 51.4, recent tournament form 35.5, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
MYKEYBOARD,,,49.37,,34.38,25.0,0.8688,0.9457,30.07,True,36.59,1,141.0,"MYKEYBOARD scores 30.07 with bancho score 49.4, recent tournament form 34.4, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
Hazuki-,,,28.67,,44.58,25.0,0.8688,0.916,30.05,True,37.76,1,330.0,"Hazuki- scores 30.05 with recent tournament form 44.6, bancho score 28.7, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
CallMeRed,,,37.1,,41.13,25.0,0.8688,0.916,30.01,True,37.71,1,330.0,"CallMeRed scores 30.01 with recent tournament form 41.1, bancho score 37.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Deshoou,,,39.31,,40.15,25.0,0.8688,0.9155,29.95,True,37.65,1,336.0,"Deshoou scores 29.95 with recent tournament form 40.1, bancho score 39.3, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
RyooYamada,,,62.38,,30.64,25.0,0.8688,0.9188,29.92,True,37.48,1,301.0,"RyooYamada scores 29.92 with bancho score 62.4, recent tournament form 30.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
ming0328ming,,,34.91,,40.28,25.0,0.8688,0.9393,29.92,True,36.66,1,168.0,"ming0328ming scores 29.92 with recent tournament form 40.3, bancho score 34.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Clutch,,,40.5,,37.78,25.0,0.8688,0.9423,29.88,True,36.5,1,155.0,"Clutch scores 29.88 with bancho score 40.5, recent tournament form 37.8, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
godzilla,,,25.45,,45.17,25.0,0.8688,0.9187,29.8,True,37.33,1,302.0,"godzilla scores 29.80 with recent tournament form 45.2, bancho score 25.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Big Yikes,,,32.11,,41.1,25.0,0.8688,0.9391,29.77,True,36.48,1,169.0,"Big Yikes scores 29.77 with recent tournament form 41.1, bancho score 32.1, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Lantis,,,38.19,,38.35,25.0,0.8688,0.9423,29.71,True,36.29,1,155.0,"Lantis scores 29.71 with recent tournament form 38.4, bancho score 38.2, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
hosesan1020,,,37.15,,38.75,25.0,0.8688,0.9423,29.7,True,36.28,1,155.0,"hosesan1020 scores 29.70 with recent tournament form 38.8, bancho score 37.1, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Emerald Ages,,,23.27,,45.48,25.0,0.8688,0.9194,29.55,True,36.99,1,295.0,"Emerald Ages scores 29.55 with recent tournament form 45.5, consistency score 25.0, bancho score 23.3; reliability 0.869, activity 0.919, provisional",{}
mikatsu,,,33.49,,41.6,25.0,0.8688,0.9154,29.52,True,37.12,1,337.0,"mikatsu scores 29.52 with recent tournament form 41.6, bancho score 33.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
thebeastjona,,,40.9,,36.88,25.0,0.8688,0.9389,29.41,True,36.05,1,170.0,"thebeastjona scores 29.41 with bancho score 40.9, recent tournament form 36.9, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
duke,,,33.84,,39.55,25.0,0.8688,0.9407,29.39,True,35.96,1,162.0,"duke scores 29.39 with recent tournament form 39.5, bancho score 33.8, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
_fefe,,,52.25,,35.55,25.0,0.85,0.9093,29.37,True,38.0,0,427.0,"_fefe scores 29.37 with bancho score 52.3, recent tournament form 35.5, consistency score 25.0; reliability 0.850, activity 0.909, provisional",{}
Mr Wang,,,35.24,,40.43,25.0,0.8688,0.9161,29.32,True,36.83,1,329.0,"Mr Wang scores 29.32 with recent tournament form 40.4, bancho score 35.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
My Angel Adry,,,28.13,,41.6,25.0,0.8688,0.9409,29.28,True,35.82,1,161.0,"My Angel Adry scores 29.28 with recent tournament form 41.6, bancho score 28.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
orngoos,,,48.68,,34.5,25.0,0.8688,0.9188,29.14,True,36.5,1,301.0,"orngoos scores 29.14 with bancho score 48.7, recent tournament form 34.5, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
artlost,,,42.7,,37.05,25.0,0.8688,0.916,29.12,True,36.59,1,330.0,"artlost scores 29.12 with bancho score 42.7, recent tournament form 37.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
vljoy209,,,48.78,,34.41,25.0,0.8688,0.9187,29.11,True,36.47,1,302.0,"vljoy209 scores 29.11 with bancho score 48.8, recent tournament form 34.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Nescafe Classic,,,20.76,,45.71,25.0,0.8688,0.9166,29.08,True,36.52,1,323.0,"Nescafe Classic scores 29.08 with recent tournament form 45.7, consistency score 25.0, bancho score 20.8; reliability 0.869, activity 0.917, provisional",{}
bobiak,,,40.12,,37.65,25.0,0.8688,0.9203,29.05,True,36.33,1,287.0,"bobiak scores 29.05 with bancho score 40.1, recent tournament form 37.6, consistency score 25.0; reliability 0.869, activity 0.920, provisional",{}
Another Guy,,,33.63,,39.07,25.0,0.8688,0.9389,29.05,True,35.62,1,170.0,"Another Guy scores 29.05 with recent tournament form 39.1, bancho score 33.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
soyorin,,,27.52,,43.0,25.0,0.8688,0.9154,29.04,True,36.52,1,337.0,"soyorin scores 29.04 with recent tournament form 43.0, bancho score 27.5, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
walmart palr,,,28.17,,44.22,25.0,0.85,0.9083,28.89,True,37.42,0,449.0,"walmart palr scores 28.89 with recent tournament form 44.2, bancho score 28.2, consistency score 25.0; reliability 0.850, activity 0.908, provisional",{}
xceller,,,38.25,,38.31,25.0,0.8688,0.9148,28.83,True,36.28,1,344.0,"xceller scores 28.83 with recent tournament form 38.3, bancho score 38.3, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
fruit cup,,,37.48,,22.14,79.06,0.8875,0.9409,28.8,True,34.48,2,161.0,"fruit cup scores 28.80 with consistency score 79.1, bancho score 37.5, recent tournament form 22.1; reliability 0.887, activity 0.941, provisional",{}
iisobeyan,,,38.38,,38.04,25.0,0.8688,0.916,28.77,True,36.15,1,330.0,"iisobeyan scores 28.77 with bancho score 38.4, recent tournament form 38.0, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
KC Aqua,,,30.03,,40.88,25.0,0.8688,0.9166,28.54,True,35.84,1,323.0,"KC Aqua scores 28.54 with recent tournament form 40.9, bancho score 30.0, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Eagle5324,,,45.56,,33.14,25.0,0.8688,0.9409,28.54,True,34.92,1,161.0,"Eagle5324 scores 28.54 with bancho score 45.6, recent tournament form 33.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Fejlan,,,23.43,,41.88,25.0,0.8688,0.9423,28.53,True,34.85,1,155.0,"Fejlan scores 28.53 with recent tournament form 41.9, consistency score 25.0, bancho score 23.4; reliability 0.869, activity 0.942, provisional",{}
maTT4132,,,22.92,,43.66,25.0,0.8688,0.916,28.5,True,35.81,1,330.0,"maTT4132 scores 28.50 with recent tournament form 43.7, consistency score 25.0, bancho score 22.9; reliability 0.869, activity 0.916, provisional",{}
Somay 287,,,32.21,,39.78,25.0,0.8688,0.9173,28.46,True,35.71,1,316.0,"Somay 287 scores 28.46 with recent tournament form 39.8, bancho score 32.2, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Hober38,,,45.61,,32.66,25.0,0.8688,0.9439,28.41,True,34.64,1,148.0,"Hober38 scores 28.41 with bancho score 45.6, recent tournament form 32.7, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
TEQUILA BABY,,,33.4,,39.2,25.0,0.8688,0.9149,28.33,True,35.64,1,343.0,"TEQUILA BABY scores 28.33 with recent tournament form 39.2, bancho score 33.4, consistency score 25.0; reliability 0.869, activity 0.915, provisional",{}
wick,,,30.11,,40.38,25.0,0.8688,0.9161,28.3,True,35.56,1,329.0,"wick scores 28.30 with recent tournament form 40.4, bancho score 30.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
KirbyTwister,,,31.07,,39.96,25.0,0.8688,0.916,28.28,True,35.54,1,330.0,"KirbyTwister scores 28.28 with recent tournament form 40.0, bancho score 31.1, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
ch0co,,,23.36,,42.86,25.0,0.8688,0.9173,28.23,True,35.43,1,316.0,"ch0co scores 28.23 with recent tournament form 42.9, consistency score 25.0, bancho score 23.4; reliability 0.869, activity 0.917, provisional",{}
MiguisXD,,,33.89,,37.14,25.0,0.8688,0.9409,28.21,True,34.51,1,161.0,"MiguisXD scores 28.21 with recent tournament form 37.1, bancho score 33.9, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
